sample_id,country,location_code,location_name,X1km_square,sample_projection,land_cover,date,year,sample_media,digitised_by,recorder_type,habitat,habitat_other_detail,target_flower,target_flower_corrected,target_other_name,target_other_name_corrected,target_flower_family,flower_cover,floral_unit_count,floral_unit,flower_context,count_start_time,cloud_cover,sunshine,wind_speed,habitat_type,flower_structure,bumblebees,honeybees,solitary_bees,wasps,hoverflies,other_flies,butterflies_moths,beetles,insects_small,insects_other,all_insects_total
3098209,Wales,74,near Nantymaen,SN7659,OSGB,semi-natural,20/06/2017,2017,0,147349,I am familiar with recognising the main groups of pollinating insect,Other - please describe below,flushes,Other - please describe below,Thistle - Cirsium or Carduus,Cirsium palustre,Cirsium palustre,Asteraceae,Target flowers cover less than half of patch,6,flower head,Not recorded,14:10,Half blue and half cloud,Entirely shaded,Leaves still/moving occasionally,semi-natural,open,0,0,0,0,0,0,0,0,0,0,0
3099169,Wales,74,near Nantymaen,SN7659,OSGB,semi-natural,25/07/2017,2017,0,147349,I am familiar with recognising the main groups of pollinating insect,Other - please describe below,tall herbs,Other - please describe below,Other - please describe below,Chamerion angustifolium,Chamerion angustifolium,Onagraceae,Target flowers cover less than half of patch,10,flower spike,Growing in a larger patch of the same flower,12:25,All or mostly cloud,Partly in sun and partly shaded,Leaves moving gently all the time,semi-natural,open,0,0,0,0,1,6,0,0,0,0,7
3099186,Wales,74,near Nantymaen,SN7659,OSGB,semi-natural,25/07/2017,2017,0,147349,I am familiar with recognising the main groups of pollinating insect,Other - please describe below,flushes,Other - please describe below,Thistle - Cirsium or Carduus,Cirsium palustre,Cirsium palustre,Asteraceae,Target flowers cover less than half of patch,30,flower head,Growing in a larger patch of the same flower,12:46,All or mostly cloud,Entirely shaded,Leaves moving gently all the time,semi-natural,open,7,0,0,0,4,5,0,0,0,0,16
3102227,Wales,75,Byrdir,SH5924,OSGB,semi-natural,28/06/2017,2017,0,147349,I am familiar with recognising the main groups of pollinating insect,Grassland with wild flowers (e.g. meadow),NA,Other - please describe below,Other - please describe below,Erica cinerea,Erica cinerea,Ericaceae,Target flowers cover more than half of patch,2600,individual flower,More or less isolated,10:42,All or mostly cloud,Entirely shaded,Leaves moving gently all the time,semi-natural,closed,1,0,0,0,0,1,0,0,0,0,2
3102230,Wales,75,Byrdir,SH5924,OSGB,semi-natural,28/06/2017,2017,0,147349,I am familiar with recognising the main groups of pollinating insect,Other - please describe below,scrub,Bramble (Blackberry) - Rubus fruticosus,Bramble (Blackberry) - Rubus fruticosus,NA,NA,Rosaceae,Target flowers cover about half of patch,22,individual flower,Growing in a larger patch of the same flower,12:06,All or mostly cloud,Entirely shaded,Leaves still/moving occasionally,semi-natural,open,4,0,0,0,0,1,0,0,0,0,5
3102233,Wales,75,Byrdir,SH5924,OSGB,semi-natural,01/09/2017,2017,0,147349,I am familiar with recognising the main groups of pollinating insect,Farm crops or grassy pasture,NA,Other - please describe below,Thistle - Cirsium or Carduus,Cirsium arvense,Cirsium arvense,Asteraceae,Target flowers cover less than half of patch,5,flower head,Growing in a larger patch of the same flower,10:25,All or mostly cloud,Partly in sun and partly shaded,Leaves still/moving occasionally,agricultural,open,0,0,0,0,1,3,0,0,0,0,4
3102237,Wales,75,Byrdir,SH5924,OSGB,semi-natural,01/09/2017,2017,0,147349,I am familiar with recognising the main groups of pollinating insect,Grassland with wild flowers (e.g. meadow),NA,Other - please describe below,Other - please describe below,Erica cinerea,Erica cinerea,Ericaceae,Target flowers cover more than half of patch,650,individual flower,More or less isolated,10:45,All or mostly cloud,Partly in sun and partly shaded,Leaves still/moving occasionally,semi-natural,closed,0,0,0,0,0,1,0,0,0,0,1
3102241,Wales,75,Byrdir,SH5924,OSGB,semi-natural,01/09/2017,2017,0,147349,I am familiar with recognising the main groups of pollinating insect,Other - please describe below,tall herbs,Other - please describe below,Ragwort - Senecio jacobaea and relatives,Senecio jacobaea,Senecio jacobaea,Asteraceae,Target flowers cover about half of patch,16,flower head,More or less isolated,12:10,All or mostly blue,Partly in sun and partly shaded,Leaves still/moving occasionally,semi-natural,open,1,0,0,0,2,6,0,0,0,0,9
3102243,Wales,75,Byrdir,SH5924,OSGB,semi-natural,01/09/2017,2017,0,147349,I am familiar with recognising the main groups of pollinating insect,Grassland with wild flowers (e.g. meadow),NA,Other - please describe below,Other - please describe below,Hypochaeris radicata,Hypochaeris radicata,Asteraceae,Target flowers cover less than half of patch,8,flower head,More or less isolated,11:20,All or mostly cloud,Partly in sun and partly shaded,Leaves still/moving occasionally,semi-natural,open,0,0,0,0,2,4,0,0,0,0,6
3103452,Wales,87,Blaen-y-cwm,SN6634,OSGB,agricultural,22/06/2017,2017,0,147349,I am familiar with recognising the main groups of pollinating insect,Grassland with wild flowers (e.g. meadow),NA,Other - please describe below,Thistle - Cirsium or Carduus,Cirsium palustre,Cirsium palustre,Asteraceae,Target flowers cover less than half of patch,40,flower head,Not recorded,13:45,All or mostly cloud,Entirely shaded,Leaves moving gently all the time,semi-natural,open,0,1,0,0,0,0,0,0,1,0,2
3103454,Wales,87,Blaen-y-cwm,SN6634,OSGB,agricultural,22/06/2017,2017,0,147349,I am familiar with recognising the main groups of pollinating insect,Grassy verge or hedgerow edge,NA,Hogweed - Heracleum sphondylium,Hogweed - Heracleum sphondylium,NA,NA,Apiaceae,Target flowers cover less than half of patch,2,flower umbel,Not recorded,14:00,All or mostly cloud,Entirely shaded,Leaves moving gently all the time,semi-natural,open,0,0,0,0,0,3,0,0,6,0,9
3103455,Wales,87,Blaen-y-cwm,SN6634,OSGB,agricultural,13/07/2017,2017,0,147349,I am familiar with recognising the main groups of pollinating insect,Farm crops or grassy pasture,NA,Other - please describe below,White Clover - Trifolium repens,Trifolium repens,Trifolium repens,Fabaceae,Target flowers cover less than half of patch,70,flower head,Not recorded,11:50,All or mostly cloud,Entirely shaded,Leaves still/moving occasionally,agricultural,closed,0,0,0,0,0,2,0,0,1,0,3
3103459,Wales,87,Blaen-y-cwm,SN6634,OSGB,agricultural,13/07/2017,2017,0,147349,I am familiar with recognising the main groups of pollinating insect,Grassland with wild flowers (e.g. meadow),NA,Bramble (Blackberry) - Rubus fruticosus,Bramble (Blackberry) - Rubus fruticosus,NA,NA,Rosaceae,Target flowers cover less than half of patch,28,individual flower,Not recorded,12:20,All or mostly cloud,Entirely shaded,Leaves still/moving occasionally,semi-natural,open,0,0,0,0,1,6,0,1,3,1,12
3103463,Wales,87,Blaen-y-cwm,SN6634,OSGB,agricultural,13/07/2017,2017,0,147349,I am familiar with recognising the main groups of pollinating insect,Other - please describe below,tall herbs,Other - please describe below,Other - please describe below,Chamerion angustifolium,Chamerion angustifolium,Onagraceae,Target flowers cover less than half of patch,10,flower spike,Growing in a larger patch of the same flower,14:00,All or mostly cloud,Entirely shaded,Leaves still/moving occasionally,semi-natural,open,2,1,0,0,4,5,0,0,1,2,15
3105753,Scotland,54,Springfield Reservoir,NS9052,OSGB,semi-natural,14/06/2017,2017,0,147520,I am familiar with recognising the main groups of pollinating insect,Grassland with wild flowers (e.g. meadow),NA,Other - please describe below,Buttercup (Ranunculus species),Ranunculus repens,Ranunculus repens,Ranunculaceae,Target flowers cover less than half of patch,14,individual flower,Not recorded,14:43,All or mostly cloud,Entirely shaded,Leaves moving strongly,semi-natural,open,0,0,0,0,0,3,0,0,0,0,3
3105757,Scotland,54,Springfield Reservoir,NS9052,OSGB,semi-natural,14/06/2017,2017,0,147520,I am familiar with recognising the main groups of pollinating insect,Grassland with wild flowers (e.g. meadow),NA,Other - please describe below,Buttercup (Ranunculus species),Ranunculus repens,Ranunculus repens,Ranunculaceae,Target flowers cover less than half of patch,14,individual flower,Not recorded,15:30,All or mostly cloud,Partly in sun and partly shaded,Leaves moving strongly,semi-natural,open,0,0,0,0,0,6,0,0,0,0,6
3105768,Scotland,157,Lairig Cheile,NN5527,OSGB,semi-natural,19/06/2017,2017,0,147520,I am familiar with recognising the main groups of pollinating insect,Other - please describe below,heathland/moorland,Other - please describe below,Other - please describe below,Potentilla erecta,Potentilla erecta,Rosaceae,Target flowers cover less than half of patch,27,flower head,Not recorded,11:56,All or mostly blue,Partly in sun and partly shaded,Leaves moving gently all the time,semi-natural,open,0,0,0,0,1,2,0,0,1,0,4
3105770,Scotland,157,Lairig Cheile,NN5527,OSGB,semi-natural,19/06/2017,2017,0,147520,I am familiar with recognising the main groups of pollinating insect,Other - please describe below,heathland/moorland,Other - please describe below,Other - please describe below,Potentilla erecta,Potentilla erecta,Rosaceae,Target flowers cover less than half of patch,28,individual flower,Not recorded,12:30,All or mostly blue,Entirely in sunshine,Leaves moving gently all the time,semi-natural,open,0,0,0,2,0,0,0,0,0,1,3
3105804,Scotland,157,Lairig Cheile,NN5527,OSGB,semi-natural,12/07/2017,2017,0,147520,I am familiar with recognising the main groups of pollinating insect,Other - please describe below,bracken,Other - please describe below,Other - please describe below,Potentilla erecta,Potentilla erecta,Rosaceae,Target flowers cover less than half of patch,17,individual flower,More or less isolated,11:15,Half blue and half cloud,Partly in sun and partly shaded,Leaves still/moving occasionally,semi-natural,open,0,0,0,0,0,1,0,1,0,0,2
3105807,Scotland,157,Lairig Cheile,NN5527,OSGB,semi-natural,12/07/2017,2017,0,147520,I am familiar with recognising the main groups of pollinating insect,Other - please describe below,heathland/moorland,Other - please describe below,Other - please describe below,Erica tetralix,Erica tetralix,Ericaceae,Target flowers cover less than half of patch,9,flower head,More or less isolated,11:30,Half blue and half cloud,Entirely in sunshine,Leaves still/moving occasionally,semi-natural,closed,0,0,0,0,1,1,5,0,0,0,7
3106101,Scotland,157,Lairig Cheile,NN5527,OSGB,semi-natural,12/07/2017,2017,0,147520,I am familiar with recognising the main groups of pollinating insect,Other - please describe below,bracken,Other - please describe below,Other - please describe below,Potentilla erecta,Potentilla erecta,Rosaceae,Target flowers cover less than half of patch,18,individual flower,More or less isolated,11:50,Half blue and half cloud,Partly in sun and partly shaded,Leaves moving gently all the time,semi-natural,open,1,0,0,0,0,1,0,0,0,0,2
3106109,Scotland,157,Lairig Cheile,NN5527,OSGB,semi-natural,12/07/2017,2017,0,147520,I am familiar with recognising the main groups of pollinating insect,Other - please describe below,bracken,Other - please describe below,Other - please describe below,Digitalis purpurea,Digitalis purpurea,Plantaginaceae,Target flowers cover less than half of patch,4,flower spike,More or less isolated,12:03,Half blue and half cloud,Partly in sun and partly shaded,Leaves moving gently all the time,semi-natural,closed,0,0,0,0,2,9,3,0,0,0,14
3108979,Wales,89,Tomen-y-mur,SH7038,OSGB,semi-natural,20/07/2017,2017,0,147349,I am familiar with recognising the main groups of pollinating insect,Grassland with wild flowers (e.g. meadow),NA,Other - please describe below,Other - please describe below,Erica cinerea,Erica cinerea,Ericaceae,Target flowers cover more than half of patch,2150,individual flower,Growing in a larger patch of many different flowers,12:36,Half blue and half cloud,Entirely in sunshine,Leaves moving strongly,semi-natural,closed,1,0,0,0,1,0,0,0,0,0,2
3108984,Wales,89,Tomen-y-mur,SH7038,OSGB,semi-natural,20/07/2017,2017,0,147349,I am familiar with recognising the main groups of pollinating insect,Other - please describe below,tall herbs,Other - please describe below,Other - please describe below,Chamerion angustifolium,Chamerion angustifolium,Onagraceae,Target flowers cover more than half of patch,6,flower spike,Growing in a larger patch of the same flower,13:05,Half blue and half cloud,Entirely in sunshine,Leaves moving strongly,semi-natural,open,0,0,0,0,1,3,0,0,0,0,4
3108991,Wales,89,Tomen-y-mur,SH7038,OSGB,semi-natural,20/07/2017,2017,0,147349,I am familiar with recognising the main groups of pollinating insect,Farm crops or grassy pasture,NA,Other - please describe below,Thistle - Cirsium or Carduus,Cirsium palustre,Cirsium palustre,Asteraceae,Target flowers cover more than half of patch,42,flower head,Growing in a larger patch of the same flower,14:45,Half blue and half cloud,Partly in sun and partly shaded,Leaves moving strongly,agricultural,open,3,1,0,0,0,0,0,0,0,0,4
3109006,Wales,89,Tomen-y-mur,SH7038,OSGB,semi-natural,27/06/2017,2017,0,147349,I am familiar with recognising the main groups of pollinating insect,Farm crops or grassy pasture,NA,Other - please describe below,Thistle - Cirsium or Carduus,Cirsium palustre,Cirsium palustre,Asteraceae,Target flowers cover more than half of patch,47,flower head,Growing in a larger patch of the same flower,12:25,All or mostly cloud,Entirely shaded,Leaves moving gently all the time,agricultural,open,1,0,0,0,0,0,0,0,0,0,1
3109009,Wales,89,Tomen-y-mur,SH7038,OSGB,semi-natural,27/06/2017,2017,0,147349,I am familiar with recognising the main groups of pollinating insect,Farm crops or grassy pasture,NA,Other - please describe below,Other - please describe below,Digitalis purpurea,Digitalis purpurea,Plantaginaceae,Target flowers cover about half of patch,76,individual flower,More or less isolated,13:05,All or mostly cloud,Entirely shaded,Leaves still/moving occasionally,agricultural,closed,0,0,0,0,0,0,0,0,0,0,0
3118469,Wales,131,Foel Caethle,SN6098,OSGB,agricultural,17/07/2017,2017,0,147349,I am familiar with recognising the main groups of pollinating insect,Grassland with wild flowers (e.g. meadow),NA,Other - please describe below,Thistle - Cirsium or Carduus,Cirsium palustre,Cirsium palustre,Asteraceae,Target flowers cover less than half of patch,10,flower head,Growing in a larger patch of the same flower,12:30,All or mostly blue,Entirely in sunshine,Leaves moving gently all the time,semi-natural,open,2,0,0,0,0,0,0,0,0,0,2
3118472,Wales,131,Foel Caethle,SN6098,OSGB,agricultural,17/07/2017,2017,0,147349,I am familiar with recognising the main groups of pollinating insect,Grassland with wild flowers (e.g. meadow),NA,White Clover - Trifolium repens,White Clover - Trifolium repens,NA,NA,Fabaceae,Target flowers cover less than half of patch,8,flower head,Growing in a larger patch of the same flower,13:00,All or mostly blue,Entirely in sunshine,Leaves moving gently all the time,semi-natural,closed,0,0,0,0,0,0,0,0,0,0,0
