sample_id,country,location_code,location_name,X1km_square,date,year,pan_trap_station,occurrence_id,taxon_group,taxon_source,English_name,source_taxon_version_key,Order,Family,floral_unit,total_floral_units
3084766,Wales,64,Pilleth,SO2568,19/06/2017,2017,4,6064923,flowering plant,Urtica dioica,Common Nettle,NBNSYS0000003807,Rosales,Urticaceae,flower spike,400
3084774,Wales,64,Pilleth,SO2568,19/06/2017,2017,5,6065001,flowering plant,Ranunculus repens,Creeping Buttercup,NBNSYS0000002709,Ranunculales,Ranunculaceae,individual flower,1
3084779,Wales,64,Pilleth,SO2568,14/07/2017,2017,1,6065052,flowering plant,Stellaria graminea,Lesser Stitchwort,NBNSYS0000003037,Caryophyllales,Caryophyllaceae,individual flower,230
3084779,Wales,64,Pilleth,SO2568,14/07/2017,2017,1,6065053,flowering plant,Crepis capillaris,Smooth Hawk's-beard,NBNSYS0000004576,Asterales,Asteraceae,flower head,7
3084779,Wales,64,Pilleth,SO2568,14/07/2017,2017,1,6065054,flowering plant,Veronica chamaedrys,Germander Speedwell,NBNSYS0000004104,Lamiales,Plantaginaceae,individual flower,2
3084779,Wales,64,Pilleth,SO2568,14/07/2017,2017,1,6065055,flowering plant,Rubus fruticosus agg.,Bramble,NBNSYS0000003328,Rosales,Rosaceae,individual flower,100
3084779,Wales,64,Pilleth,SO2568,14/07/2017,2017,1,6065056,flowering plant,Ulex gallii,Western Gorse,NHMSYS0000464695,Fabales,Fabaceae,individual flower,40
3086838,Wales,64,Pilleth,SO2568,14/07/2017,2017,2,6069425,flowering plant,Rubus fruticosus agg.,Bramble,NBNSYS0000003328,Rosales,Rosaceae,individual flower,45
3086838,Wales,64,Pilleth,SO2568,14/07/2017,2017,2,6069426,flowering plant,Ulex gallii,Western Gorse,NHMSYS0000464695,Fabales,Fabaceae,individual flower,320
3086838,Wales,64,Pilleth,SO2568,14/07/2017,2017,2,6069427,flowering plant,Digitalis purpurea,Foxglove,NBNSYS0000004094,Lamiales,Plantaginaceae,individual flower,9
3086846,Wales,64,Pilleth,SO2568,14/07/2017,2017,3,6069492,flowering plant,Crepis capillaris,Smooth Hawk's-beard,NBNSYS0000004576,Asterales,Asteraceae,flower head,9
3086846,Wales,64,Pilleth,SO2568,14/07/2017,2017,3,6069493,flowering plant,Campanula rotundifolia,Harebell,NBNSYS0000004288,Asterales,Campanulaceae,individual flower,1
3086846,Wales,64,Pilleth,SO2568,14/07/2017,2017,3,6069494,flowering plant,Lotus corniculatus,Common Bird's-foot-trefoil,NBNSYS0000003258,Fabales,Fabaceae,flower head,1
3086846,Wales,64,Pilleth,SO2568,14/07/2017,2017,3,6069495,flowering plant,Hypochaeris radicata,Cat's-ear,NBNSYS0000004518,Asterales,Asteraceae,flower head,4
3086855,Wales,64,Pilleth,SO2568,14/07/2017,2017,5,6069591,flowering plant,Cirsium arvense,Creeping Thistle,NBNSYS0000004492,Asterales,Asteraceae,flower head,90
3088034,Wales,65,Brynsiencyn,SH4866,19/06/2017,2017,5,6072412,flowering plant,Leucanthemum vulgare,Oxeye Daisy,NBNSYS0000004464,Asterales,Asteraceae,flower head,6
3088034,Wales,65,Brynsiencyn,SH4866,19/06/2017,2017,5,6072413,flowering plant,Galium aparine,Cleavers,NBNSYS0000004319,Gentianales,Rubiaceae,individual flower,4
3088034,Wales,65,Brynsiencyn,SH4866,19/06/2017,2017,5,6072414,flowering plant,Geranium robertianum,Herb-Robert,NBNSYS0000003162,Geraniales,Geraniaceae,individual flower,1
3088034,Wales,65,Brynsiencyn,SH4866,19/06/2017,2017,5,6072415,flowering plant,Veronica chamaedrys,Germander Speedwell,NBNSYS0000004104,Lamiales,Plantaginaceae,individual flower,15
3088034,Wales,65,Brynsiencyn,SH4866,19/06/2017,2017,5,6072416,flowering plant,Crepis capillaris,Smooth Hawk's-beard,NBNSYS0000004576,Asterales,Asteraceae,flower head,4
3088034,Wales,65,Brynsiencyn,SH4866,19/06/2017,2017,5,6072417,flowering plant,Silene dioica,Red Campion,NBNSYS0000002998,Caryophyllales,Caryophyllaceae,individual flower,1
3088034,Wales,65,Brynsiencyn,SH4866,19/06/2017,2017,5,6072418,flowering plant,Dioscorea communis,Black Bryony,NHMSYS0020823747,Dioscoreales,Dioscoreaceae,individual flower,20
3088212,Wales,65,Brynsiencyn,SH4866,19/06/2017,2017,2,6072797,flowering plant,Trifolium repens,White Clover,NBNSYS0000003247,Fabales,Fabaceae,flower head,28
3088212,Wales,65,Brynsiencyn,SH4866,19/06/2017,2017,2,6072798,flowering plant,Ranunculus repens,Creeping Buttercup,NBNSYS0000002709,Ranunculales,Ranunculaceae,individual flower,111
3088212,Wales,65,Brynsiencyn,SH4866,19/06/2017,2017,2,6072799,flowering plant,Plantago lanceolata,Ribwort Plantain,NBNSYS0000004275,Lamiales,Plantaginaceae,flower spike,114
3088212,Wales,65,Brynsiencyn,SH4866,19/06/2017,2017,2,6072800,flowering plant,Rumex,Dock,NHMSYS0000462956,Caryophyllales,Polygonaceae,flower spike,57
3088212,Wales,65,Brynsiencyn,SH4866,19/06/2017,2017,2,6072801,flowering plant,Cerastium fontanum,Common Mouse-ear,NBNSYS0000003022,Caryophyllales,Caryophyllaceae,individual flower,62
3088217,Wales,65,Brynsiencyn,SH4866,19/06/2017,2017,1,6072824,flowering plant,Leucanthemum vulgare,Oxeye Daisy,NBNSYS0000004464,Asterales,Asteraceae,flower head,61
3088217,Wales,65,Brynsiencyn,SH4866,19/06/2017,2017,1,6072825,flowering plant,Galium aparine,Cleavers,NBNSYS0000004319,Gentianales,Rubiaceae,individual flower,5
3088217,Wales,65,Brynsiencyn,SH4866,19/06/2017,2017,1,6072826,flowering plant,Geranium robertianum,Herb-Robert,NBNSYS0000003162,Geraniales,Geraniaceae,individual flower,2
3088217,Wales,65,Brynsiencyn,SH4866,19/06/2017,2017,1,6072827,flowering plant,Ranunculus repens,Creeping Buttercup,NBNSYS0000002709,Ranunculales,Ranunculaceae,individual flower,10
3088217,Wales,65,Brynsiencyn,SH4866,19/06/2017,2017,1,6072828,flowering plant,Cerastium fontanum,Common Mouse-ear,NBNSYS0000003022,Caryophyllales,Caryophyllaceae,individual flower,13
3088217,Wales,65,Brynsiencyn,SH4866,19/06/2017,2017,1,6072829,flowering plant,Urtica dioica,Common Nettle,NBNSYS0000003807,Rosales,Urticaceae,flower spike,16
3088235,Wales,65,Brynsiencyn,SH4866,19/06/2017,2017,4,6072898,flowering plant,Galium aparine,Cleavers,NBNSYS0000004319,Gentianales,Rubiaceae,individual flower,3
3088235,Wales,65,Brynsiencyn,SH4866,19/06/2017,2017,4,6072899,flowering plant,Rubus fruticosus agg.,Bramble,NBNSYS0000003328,Rosales,Rosaceae,individual flower,3
3088254,Wales,65,Brynsiencyn,SH4866,19/06/2017,2017,3,6072949,flowering plant,Silene dioica,Red Campion,NBNSYS0000002998,Caryophyllales,Caryophyllaceae,individual flower,22
3088254,Wales,65,Brynsiencyn,SH4866,19/06/2017,2017,3,6072950,flowering plant,Heracleum sphondylium,Hogweed,NBNSYS0000003710,Apiales,Apiaceae,flower umbel,2
3088254,Wales,65,Brynsiencyn,SH4866,19/06/2017,2017,3,6072951,flowering plant,Ranunculus repens,Creeping Buttercup,NBNSYS0000002709,Ranunculales,Ranunculaceae,individual flower,41
3088254,Wales,65,Brynsiencyn,SH4866,19/06/2017,2017,3,6072952,flowering plant,Stachys sylvatica,Hedge Woundwort,NBNSYS0000004236,Lamiales,Lamiaceae,flower spike,4
3088254,Wales,65,Brynsiencyn,SH4866,19/06/2017,2017,3,6072953,flowering plant,Rumex,Dock,NHMSYS0000462956,Caryophyllales,Polygonaceae,flower spike,27
3088315,Wales,65,Brynsiencyn,SH4866,17/07/2017,2017,1,6073144,flowering plant,Heracleum sphondylium,Hogweed,NBNSYS0000003710,Apiales,Apiaceae,flower umbel,4
3088315,Wales,65,Brynsiencyn,SH4866,17/07/2017,2017,1,6073145,flowering plant,Leucanthemum vulgare,Oxeye Daisy,NBNSYS0000004464,Asterales,Asteraceae,flower head,1
3088315,Wales,65,Brynsiencyn,SH4866,17/07/2017,2017,1,6073146,flowering plant,Cirsium vulgare,Spear Thistle,NBNSYS0000004490,Asterales,Asteraceae,flower head,6
3088583,Wales,65,Brynsiencyn,SH4866,17/07/2017,2017,3,6073439,flowering plant,Heracleum sphondylium,Hogweed,NBNSYS0000003710,Apiales,Apiaceae,flower umbel,20
3088583,Wales,65,Brynsiencyn,SH4866,17/07/2017,2017,3,6073440,flowering plant,Epilobium hirsutum,Great Willowherb,NBNSYS0000003536,Myrtales,Onagraceae,individual flower,10
3088583,Wales,65,Brynsiencyn,SH4866,17/07/2017,2017,3,6073441,flowering plant,Rubus fruticosus agg.,Bramble,NBNSYS0000003328,Rosales,Rosaceae,individual flower,15
3088583,Wales,65,Brynsiencyn,SH4866,17/07/2017,2017,3,6073443,flowering plant,Mentha aquatica,Water Mint,NBNSYS0000004198,Lamiales,Lamiaceae,flower head,1
3088583,Wales,65,Brynsiencyn,SH4866,17/07/2017,2017,3,6191550,flowering plant,Cirsium arvense,Creeping Thistle,NBNSYS0000004492,Asterales,Asteraceae,flower head,1
3088657,Wales,65,Brynsiencyn,SH4866,17/07/2017,2017,4,6073530,flowering plant,Heracleum sphondylium,Hogweed,NBNSYS0000003710,Apiales,Apiaceae,flower umbel,12
3088660,Wales,65,Brynsiencyn,SH4866,17/07/2017,2017,5,6073542,flowering plant,Heracleum sphondylium,Hogweed,NBNSYS0000003710,Apiales,Apiaceae,flower umbel,15
3088660,Wales,65,Brynsiencyn,SH4866,17/07/2017,2017,5,6073543,flowering plant,Trifolium repens,White Clover,NBNSYS0000003247,Fabales,Fabaceae,flower head,24
3088660,Wales,65,Brynsiencyn,SH4866,17/07/2017,2017,5,6073544,flowering plant,Leucanthemum vulgare,Oxeye Daisy,NBNSYS0000004464,Asterales,Asteraceae,flower head,1
3090098,Wales,66,Pisgah,SN6777,21/06/2017,2017,1,6075952,flowering plant,Cirsium palustre,Marsh Thistle,NBNSYS0000004491,Asterales,Asteraceae,flower head,70
3090098,Wales,66,Pisgah,SN6777,21/06/2017,2017,1,6075953,flowering plant,Stellaria alsine,Bog Stitchwort,NHMSYS0000464004,Caryophyllales,Caryophyllaceae,individual flower,9
3090098,Wales,66,Pisgah,SN6777,21/06/2017,2017,1,6075954,flowering plant,Stellaria graminea,Lesser Stitchwort,NBNSYS0000003037,Caryophyllales,Caryophyllaceae,individual flower,18
3090098,Wales,66,Pisgah,SN6777,21/06/2017,2017,1,6075980,flowering plant,Cardamine flexuosa,Wavy Bitter-cress,NBNSYS0000002875,Brassicales,Brassicaceae,individual flower,3
3090098,Wales,66,Pisgah,SN6777,21/06/2017,2017,1,6075981,flowering plant,Myosotis,Forget-Me-Not,NHMSYS0000460809,NA,Boraginaceae,individual flower,5
3090133,Wales,66,Pisgah,SN6777,21/06/2017,2017,2,6076071,flowering plant,Galium saxatile,Heath Bedstraw,NBNSYS0000004310,Gentianales,Rubiaceae,flower umbel,26
3090133,Wales,66,Pisgah,SN6777,21/06/2017,2017,2,6076072,flowering plant,Epilobium,Willowherb,NHMSYS0000458391,Myrtales,Onagraceae,individual flower,2
3090133,Wales,66,Pisgah,SN6777,21/06/2017,2017,2,6076073,flowering plant,Trifolium repens,White Clover,NBNSYS0000003247,Fabales,Fabaceae,flower head,2
3090133,Wales,66,Pisgah,SN6777,21/06/2017,2017,2,6076074,flowering plant,Hieracium,Hawkweed,NHMSYS0000459324,Asterales,Asteraceae,flower head,2
3090133,Wales,66,Pisgah,SN6777,21/06/2017,2017,2,6076075,flowering plant,Veronica chamaedrys,Germander Speedwell,NBNSYS0000004104,Lamiales,Plantaginaceae,individual flower,5
3090133,Wales,66,Pisgah,SN6777,21/06/2017,2017,2,6094389,flowering plant,Cotoneaster,NA,NHMSYS0000457545,Rosales,Rosaceae,individual flower,2000
3090169,Wales,66,Pisgah,SN6777,21/06/2017,2017,3,6076106,flowering plant,Trifolium repens,White Clover,NBNSYS0000003247,Fabales,Fabaceae,flower head,80
3090169,Wales,66,Pisgah,SN6777,21/06/2017,2017,3,6076107,flowering plant,Stellaria graminea,Lesser Stitchwort,NBNSYS0000003037,Caryophyllales,Caryophyllaceae,individual flower,6
3090169,Wales,66,Pisgah,SN6777,21/06/2017,2017,3,6076108,flowering plant,Crepis capillaris,Smooth Hawk's-beard,NBNSYS0000004576,Asterales,Asteraceae,flower head,25
3090169,Wales,66,Pisgah,SN6777,21/06/2017,2017,3,6076109,flowering plant,Trifolium pratense,Red Clover,NBNSYS0000003231,Fabales,Fabaceae,flower head,7
3090169,Wales,66,Pisgah,SN6777,21/06/2017,2017,3,6076110,flowering plant,Ranunculus acris,Meadow Buttercup,NBNSYS0000002708,Ranunculales,Ranunculaceae,individual flower,9
3090169,Wales,66,Pisgah,SN6777,21/06/2017,2017,3,6076111,flowering plant,Cerastium fontanum,Common Mouse-ear,NBNSYS0000003022,Caryophyllales,Caryophyllaceae,individual flower,12
3090182,Wales,66,Pisgah,SN6777,21/06/2017,2017,4,6076135,flowering plant,Cirsium palustre,Marsh Thistle,NBNSYS0000004491,Asterales,Asteraceae,flower head,15
3090182,Wales,66,Pisgah,SN6777,21/06/2017,2017,4,6076136,flowering plant,Epilobium,Willowherb,NHMSYS0000458391,Myrtales,Onagraceae,individual flower,2
3090205,Wales,66,Pisgah,SN6777,21/06/2017,2017,5,6076182,flowering plant,Cirsium palustre,Marsh Thistle,NBNSYS0000004491,Asterales,Asteraceae,flower head,24
3090205,Wales,66,Pisgah,SN6777,21/06/2017,2017,5,6076183,flowering plant,Galium palustre,Marsh-bedstraw,NBNSYS0000004313,Gentianales,Rubiaceae,flower umbel,43
3090205,Wales,66,Pisgah,SN6777,21/06/2017,2017,5,6076184,flowering plant,Stellaria alsine,Bog Stitchwort,NHMSYS0000464004,Caryophyllales,Caryophyllaceae,individual flower,2
3090218,Wales,66,Pisgah,SN6777,24/07/2017,2017,1,6076237,flowering plant,Cirsium palustre,Marsh Thistle,NBNSYS0000004491,Asterales,Asteraceae,flower head,130
3090218,Wales,66,Pisgah,SN6777,24/07/2017,2017,1,6076238,flowering plant,Lotus pedunculatus,Greater Bird's-foot-trefoil,NBNSYS0000003260,Fabales,Fabaceae,flower head,3
3090218,Wales,66,Pisgah,SN6777,24/07/2017,2017,1,6076239,flowering plant,Epilobium,Willowherb,NHMSYS0000458391,Myrtales,Onagraceae,individual flower,2
3090218,Wales,66,Pisgah,SN6777,24/07/2017,2017,1,6076240,flowering plant,Stellaria graminea,Lesser Stitchwort,NBNSYS0000003037,Caryophyllales,Caryophyllaceae,individual flower,6
3090229,Wales,66,Pisgah,SN6777,24/07/2017,2017,2,6076281,flowering plant,Lotus corniculatus,Common Bird's-foot-trefoil,NBNSYS0000003258,Fabales,Fabaceae,flower head,1
3090249,Wales,66,Pisgah,SN6777,24/07/2017,2017,3,6076360,flowering plant,Stellaria graminea,Lesser Stitchwort,NBNSYS0000003037,Caryophyllales,Caryophyllaceae,individual flower,30
3090251,Wales,66,Pisgah,SN6777,24/07/2017,2017,4,6076390,flowering plant,Cirsium palustre,Marsh Thistle,NBNSYS0000004491,Asterales,Asteraceae,flower head,23
3090251,Wales,66,Pisgah,SN6777,24/07/2017,2017,4,6076391,flowering plant,Lotus pedunculatus,Greater Bird's-foot-trefoil,NBNSYS0000003260,Fabales,Fabaceae,flower head,11
3090251,Wales,66,Pisgah,SN6777,24/07/2017,2017,4,6076392,flowering plant,Epilobium,Willowherb,NHMSYS0000458391,Myrtales,Onagraceae,individual flower,30
3090252,Wales,66,Pisgah,SN6777,24/07/2017,2017,5,6076393,flowering plant,Cirsium palustre,Marsh Thistle,NBNSYS0000004491,Asterales,Asteraceae,flower head,57
3090252,Wales,66,Pisgah,SN6777,24/07/2017,2017,5,6076394,flowering plant,Lotus pedunculatus,Greater Bird's-foot-trefoil,NBNSYS0000003260,Fabales,Fabaceae,flower head,4
3090252,Wales,66,Pisgah,SN6777,24/07/2017,2017,5,6076395,flowering plant,Epilobium,Willowherb,NHMSYS0000458391,Myrtales,Onagraceae,individual flower,3
3091623,Wales,67,near Eglwysbach,SH8170,21/06/2017,2017,1,6078882,flowering plant,Digitalis purpurea,Foxglove,NBNSYS0000004094,Lamiales,Plantaginaceae,individual flower,195
3091623,Wales,67,near Eglwysbach,SH8170,21/06/2017,2017,1,6078883,flowering plant,Cerastium fontanum,Common Mouse-ear,NBNSYS0000003022,Caryophyllales,Caryophyllaceae,individual flower,9
3091623,Wales,67,near Eglwysbach,SH8170,21/06/2017,2017,1,6078884,flowering plant,Trifolium repens,White Clover,NBNSYS0000003247,Fabales,Fabaceae,flower head,3
3091623,Wales,67,near Eglwysbach,SH8170,21/06/2017,2017,1,6078885,flowering plant,Urtica dioica,Common Nettle,NBNSYS0000003807,Rosales,Urticaceae,flower spike,16
3091632,Wales,67,near Eglwysbach,SH8170,21/06/2017,2017,2,6078911,flowering plant,Cerastium fontanum,Common Mouse-ear,NBNSYS0000003022,Caryophyllales,Caryophyllaceae,individual flower,98
3091632,Wales,67,near Eglwysbach,SH8170,21/06/2017,2017,2,6078912,flowering plant,Trifolium repens,White Clover,NBNSYS0000003247,Fabales,Fabaceae,flower head,115
3091632,Wales,67,near Eglwysbach,SH8170,21/06/2017,2017,2,6078913,flowering plant,Ranunculus repens,Creeping Buttercup,NBNSYS0000002709,Ranunculales,Ranunculaceae,individual flower,31
3091632,Wales,67,near Eglwysbach,SH8170,21/06/2017,2017,2,6078914,flowering plant,Hypochaeris radicata,Cat's-ear,NBNSYS0000004518,Asterales,Asteraceae,flower head,2
3091650,Wales,67,near Eglwysbach,SH8170,21/06/2017,2017,3,6078964,flowering plant,Cerastium fontanum,Common Mouse-ear,NBNSYS0000003022,Caryophyllales,Caryophyllaceae,individual flower,22
3091650,Wales,67,near Eglwysbach,SH8170,21/06/2017,2017,3,6078965,flowering plant,Trifolium repens,White Clover,NBNSYS0000003247,Fabales,Fabaceae,flower head,187
3091650,Wales,67,near Eglwysbach,SH8170,21/06/2017,2017,3,6078966,flowering plant,Ranunculus repens,Creeping Buttercup,NBNSYS0000002709,Ranunculales,Ranunculaceae,individual flower,22
3091650,Wales,67,near Eglwysbach,SH8170,21/06/2017,2017,3,6078967,flowering plant,Cirsium palustre,Marsh Thistle,NBNSYS0000004491,Asterales,Asteraceae,flower head,100
3091650,Wales,67,near Eglwysbach,SH8170,21/06/2017,2017,3,6078968,flowering plant,Hypochaeris radicata,Cat's-ear,NBNSYS0000004518,Asterales,Asteraceae,flower head,17
3091650,Wales,67,near Eglwysbach,SH8170,21/06/2017,2017,3,6078969,flowering plant,Lotus corniculatus,Common Bird's-foot-trefoil,NBNSYS0000003258,Fabales,Fabaceae,flower head,8
3091650,Wales,67,near Eglwysbach,SH8170,21/06/2017,2017,3,6078971,flowering plant,Crepis capillaris,Smooth Hawk's-beard,NBNSYS0000004576,Asterales,Asteraceae,flower head,60
3091669,Wales,67,near Eglwysbach,SH8170,21/06/2017,2017,4,6079002,flowering plant,Rumex obtusifolius,Broad-leaved Dock,NBNSYS0000003791,Caryophyllales,Polygonaceae,flower spike,80
3091693,Wales,67,near Eglwysbach,SH8170,21/06/2017,2017,5,6079027,flowering plant,Crepis capillaris,Smooth Hawk's-beard,NBNSYS0000004576,Asterales,Asteraceae,flower head,1
3091693,Wales,67,near Eglwysbach,SH8170,21/06/2017,2017,5,6079028,flowering plant,Rubus fruticosus agg.,Bramble,NBNSYS0000003328,Rosales,Rosaceae,individual flower,300
3091693,Wales,67,near Eglwysbach,SH8170,21/06/2017,2017,5,6079029,flowering plant,Geranium robertianum,Herb-Robert,NBNSYS0000003162,Geraniales,Geraniaceae,individual flower,2
3091693,Wales,67,near Eglwysbach,SH8170,21/06/2017,2017,5,6079030,flowering plant,Epilobium montanum,Broad-leaved Willowherb,NBNSYS0000003546,Myrtales,Onagraceae,individual flower,2
3091756,Wales,67,near Eglwysbach,SH8170,24/08/2017,2017,1,6079094,flowering plant,Cerastium fontanum,Common Mouse-ear,NBNSYS0000003022,Caryophyllales,Caryophyllaceae,individual flower,8
3091756,Wales,67,near Eglwysbach,SH8170,24/08/2017,2017,1,6079095,flowering plant,Digitalis purpurea,Foxglove,NBNSYS0000004094,Lamiales,Plantaginaceae,individual flower,6
3091756,Wales,67,near Eglwysbach,SH8170,24/08/2017,2017,1,6079096,flowering plant,Urtica dioica,Common Nettle,NBNSYS0000003807,Rosales,Urticaceae,flower spike,41
3091756,Wales,67,near Eglwysbach,SH8170,24/08/2017,2017,1,6079097,flowering plant,Cirsium arvense,Creeping Thistle,NBNSYS0000004492,Asterales,Asteraceae,flower head,1
3091796,Wales,67,near Eglwysbach,SH8170,24/08/2017,2017,2,6079132,flowering plant,Cerastium fontanum,Common Mouse-ear,NBNSYS0000003022,Caryophyllales,Caryophyllaceae,individual flower,4
3091807,Wales,67,near Eglwysbach,SH8170,24/08/2017,2017,3,6079153,flowering plant,Hypochaeris radicata,Cat's-ear,NBNSYS0000004518,Asterales,Asteraceae,flower head,7
3091807,Wales,67,near Eglwysbach,SH8170,24/08/2017,2017,3,6079154,flowering plant,Taraxacum officinale agg.,Dandelion,NHMSYS0000464272,Asterales,Asteraceae,flower head,1
3091807,Wales,67,near Eglwysbach,SH8170,24/08/2017,2017,3,6079155,flowering plant,Crepis capillaris,Smooth Hawk's-beard,NBNSYS0000004576,Asterales,Asteraceae,flower head,16
3091807,Wales,67,near Eglwysbach,SH8170,24/08/2017,2017,3,6079156,flowering plant,Cerastium fontanum,Common Mouse-ear,NBNSYS0000003022,Caryophyllales,Caryophyllaceae,individual flower,2
3091825,Wales,67,near Eglwysbach,SH8170,24/08/2017,2017,5,6079179,flowering plant,Geranium robertianum,Herb-Robert,NBNSYS0000003162,Geraniales,Geraniaceae,individual flower,4
3091825,Wales,67,near Eglwysbach,SH8170,24/08/2017,2017,5,6079180,flowering plant,Teucrium scorodonia,Wood Sage,NBNSYS0000004267,Lamiales,Lamiaceae,individual flower,23
